EntryID,ID,Title,URL
SCP_5_3,DOI:10.1007/978-3-030-40223-5_5,Live Software Development Environment Using Virtual Reality: A Prototype and Experiment,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080857368&doi=10.1007%2f978-3-030-40223-5_5&partnerID=40&md5=cfaceced053e7972fad1da93b7629a4b
SCP_5_4,DOI:10.1142/S0218194017500413,Alternatives to the Knowledge Discovery Metamodel: An Investigation,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029648017&doi=10.1142%2fS0218194017500413&partnerID=40&md5=bf331a7fd12b1e9c4ba168ae56794297
SCP_5_5,ISSN:16833198,Reverse engineering of object oriented system using hierarchical clustering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053250648&partnerID=40&md5=62142b89e8b9bb78b106b310320260dc
SCP_5_7,DOI:10.1177/10468781231175013,About Gamifying an Emotional Learning Companion to Teach Programming to Primary Education Students,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158950841&doi=10.1177%2f10468781231175013&partnerID=40&md5=110c74dd922fd2972772fb6ea02cfc2f
SCP_5_8,DOI:10.1093/iwcomp/iwab011,Using task models to understand the intersection of numeracy skills and technical competence with medical device design,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108146205&doi=10.1093%2fiwcomp%2fiwab011&partnerID=40&md5=8fd9be1916673a89ab7151d998d3a10f
SCP_5_10,DOI:10.1002/smr.2447,Exploring the relationship between refactoring and code debt indicators,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126038476&doi=10.1002%2fsmr.2447&partnerID=40&md5=b06e256c549f7ab41334ece699d2e2d1
SCP_5_11,DOI:10.1109/SCAM.2017.15,Towards Better Symbol Resolution for C/C++ Programs: A Cluster-Based Solution,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047201710&doi=10.1109%2fSCAM.2017.15&partnerID=40&md5=3a1a15bfab577902b21748f8eb3260be
SCP_5_12,DOI:10.1145/3345629.3345630,The technical debt dataset,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076086059&doi=10.1145%2f3345629.3345630&partnerID=40&md5=bdfaeb0f9a84ed38cc34121b48587893
SCP_5_13,DOI:10.1109/ACCESS.2021.3049187,Can Mindfulness Help Primary Education Students to Learn How to Program with an Emotional Learning Companion?,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099258949&doi=10.1109%2fACCESS.2021.3049187&partnerID=40&md5=6d323198f45257487b92ea0d1268f7c3
SCP_5_14,DOI:10.1109/VISSOFT51673.2020.00010,Enhanced Visualization of Method Invocations by Extending Reverse-engineered Sequence Diagrams,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099468369&doi=10.1109%2fVISSOFT51673.2020.00010&partnerID=40&md5=34338c700e79f82f431c7bfe50fb1580
SCP_5_15,DOI:10.1007/978-3-031-36060-2_11,"Mining, Analyzing, and Evolving Data-Intensive Software Ecosystems",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195913443&doi=10.1007%2f978-3-031-36060-2_11&partnerID=40&md5=8d68d6e0bfcaf57d9db5c751ffc1aa69
SCP_5_16,DOI:10.1145/3328833.3328834,Comparative study for detecting mobile application's anti-patterns,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068602712&doi=10.1145%2f3328833.3328834&partnerID=40&md5=986ad1fdaaaba6853ce2237dd7afab49
SCP_5_17,DOI:10.1109/ICCMC48092.2020.ICCMC-000122,Moving Towards Program Comprehension in Software Development: A Case Study,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084644846&doi=10.1109%2fICCMC48092.2020.ICCMC-000122&partnerID=40&md5=d68ba43edd7a2309431ada51e7c58d43
SCP_5_18,DOI:10.1109/WEEF.2017.8467039,Reverse Engineering Software Tools Based on a Comprehension System,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055446893&doi=10.1109%2fWEEF.2017.8467039&partnerID=40&md5=8c9d99b6b8d0f75804489fe1799b34db
SCP_5_19,DOI:10.1109/TELFOR.2017.8249452,A UML-based approach to reverse engineering of relational databases,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045856049&doi=10.1109%2fTELFOR.2017.8249452&partnerID=40&md5=5d4707395e87d2394e5eda2a41318dea
SCP_5_20,DOI:10.1145/3310273.3323419,Highway to HAL: Open-Sourcing the First Extendable Gate-Level Netlist Reverse Engineering Framework,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066037933&doi=10.1145%2f3310273.3323419&partnerID=40&md5=e5ce69c57c39b12514f9a1b6147c8fdc
SCP_5_21,DOI:10.1007/s10664-017-9592-3,ProMeTA: a taxonomy for program metamodels in program reverse engineering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043530370&doi=10.1007%2fs10664-017-9592-3&partnerID=40&md5=8d227fc37db7dcb85272e1874a8001cf
SCP_5_23,DOI:10.1002/cae.22363,Investigating the effect of reverse engineering pedagogy in K-12 robotics education,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096649016&doi=10.1002%2fcae.22363&partnerID=40&md5=770e49c72f2cb388dcc5298c70e8b7b2
SCP_5_26,DOI:10.1007/978-3-030-00262-6_7,Empirical software engineering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075598929&doi=10.1007%2f978-3-030-00262-6_7&partnerID=40&md5=3282465dbd8f84d5ffa3b7f5c4a51f48
SCP_5_27,DOI:10.1007/s11227-019-02995-3,Improving the modularization quality of heterogeneous multi-programming software systems by unifying structural and semantic concepts,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073998059&doi=10.1007%2fs11227-019-02995-3&partnerID=40&md5=cb26eb308a52aee29e58cb2e867a032a
SCP_5_28,DOI:10.5220/0007699800370046,Live software development environment for Java using virtual reality,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067509005&doi=10.5220%2f0007699800370046&partnerID=40&md5=0a6506ce943ff1b116860a0c05f50316
SCP_5_31,DOI:10.1016/j.cola.2023.101220,E-APK: Energy pattern detection in decompiled android applications,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162880130&doi=10.1016%2fj.cola.2023.101220&partnerID=40&md5=b0f390d50f1cf0a8bb220ce25c7bae9c
SCP_5_32,DOI:10.5220/0012435400003648,Exploring Errors in Binary-Level CFG Recovery,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190847444&doi=10.5220%2f0012435400003648&partnerID=40&md5=d8eb8d01f8830458f08cae85fa78535a
SCP_5_33,DOI:10.1109/INFOTEH53737.2022.9751287,Reverse Engineering of Relational Database Schema based on Universal Metadata Queries,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128751549&doi=10.1109%2fINFOTEH53737.2022.9751287&partnerID=40&md5=3833f49221fef230c74d07f300c93385
SCP_5_34,DOI:10.1007/978-3-031-52947-4_6,Pinky: A Modern Malware-Oriented Dynamic Information Retrieval Tool,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184281596&doi=10.1007%2f978-3-031-52947-4_6&partnerID=40&md5=4bdd52950f5d3191e80cfab496b41e5f
SCP_5_38,DOI:10.1007/978-3-031-38828-6_1,BIRD: A Binary Intermediate Representation for Formally Verified Decompilation of X86-64 Binaries,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172415099&doi=10.1007%2f978-3-031-38828-6_1&partnerID=40&md5=ad7742ef50fe902d7ff7d512e1fe80e4
SCP_5_39,DOI:10.1145/3526113.3545667,Using Annotations for Sensemaking About Code,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141688198&doi=10.1145%2f3526113.3545667&partnerID=40&md5=61e815e4752419e9c924deff638e192e
SCP_5_40,ISSN:16130073,Migrating GWT to angular 6 using MDE,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076477140&partnerID=40&md5=a4f453bcc6f716ef9a6853ef90bae53d
SCP_5_42,DOI:10.1145/3597465.3605222,Facilitating Dependency Exploration in Computational Notebooks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167946745&doi=10.1145%2f3597465.3605222&partnerID=40&md5=e650426541b8d4a19ab482e2e89a0beb
SCP_5_43,DOI:10.1145/3167132.3167292,A model for analysis and presentation of design pattern detection results,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050558169&doi=10.1145%2f3167132.3167292&partnerID=40&md5=647c8bfbf037c9743f8d0dba7ac87b09
SCP_5_44,DOI:10.1109/SANER.2018.8330193,Design patterns impact on software quality: Where are the theories?,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051011391&doi=10.1109%2fSANER.2018.8330193&partnerID=40&md5=607e17a843886577c08edb031ed20a62
SCP_5_46,DOI:10.1109/ACIT50332.2020.9299966,Recovery of mobile game design patterns,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099686193&doi=10.1109%2fACIT50332.2020.9299966&partnerID=40&md5=8e29732e3978fb2dee6b958713354c0d
SCP_5_47,DOI:10.1109/INISTA49547.2020.9194652,REDBUL: An Online System for Reverse Engineering of Relational Databases,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092004925&doi=10.1109%2fINISTA49547.2020.9194652&partnerID=40&md5=979b852bf3bb315ba0fd7f8cc9ce3e4d
SCP_5_48,DOI:10.1515/jisys-2018-0291,The use of natural language processing approach for converting pseudo code to C# code,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064694369&doi=10.1515%2fjisys-2018-0291&partnerID=40&md5=4995e18fac4a529b623da5342015c87f
SCP_5_49,DOI:10.5220/0011051700003283,Irreversible Applications for Windows NT Systems,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178522634&doi=10.5220%2f0011051700003283&partnerID=40&md5=abfebbe56e5069cece6013aab3e7baee
SCP_5_50,DOI:10.3390/electronics11010008,Reconfigurable computing for reactive robotics using open-source fpgas,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121441868&doi=10.3390%2felectronics11010008&partnerID=40&md5=60dfac49973733412caa198964fdf1f8
SCP_7_1,DOI:10.1016/j.sysarc.2021.102202,C2AADL_Reverse: A model-driven reverse engineering approach for development and verification of safety-critical software,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108696500&doi=10.1016%2fj.sysarc.2021.102202&partnerID=40&md5=b2e45910ffab738cf6b8908783abd85d
SCP_7_2,DOI:10.1007/978-3-319-90800-7,"Software languages: Syntax, semantics, and metaprogramming",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037105274&doi=10.1007%2f978-3-319-90800-7&partnerID=40&md5=d64c02903bf91fd7140d190385307bb6
SCP_7_4,DOI:10.1016/j.infsof.2019.05.002,Interactive semi-automated specification mining for debugging: An experience report,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065756126&doi=10.1016%2fj.infsof.2019.05.002&partnerID=40&md5=b4033a9f5fba8e0e7300f2528f0b58c8
SCP_7_5,DOI:10.1016/j.infsof.2020.106469,A graph-based clustering algorithm for software systems modularization,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095748789&doi=10.1016%2fj.infsof.2020.106469&partnerID=40&md5=23bafc7abded00db06bb72f18870e788
SCP_7_6,DOI:10.1145/3344948.3344985,Process-mining based dynamic software architecture reconstruction,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081946522&doi=10.1145%2f3344948.3344985&partnerID=40&md5=a1d0fe09ff4a35d5aaf1ffa8ed9f29ac
SCP_7_7,DOI:10.5220/0010821700003119,Use of Compiler Intermediate Representation for Reverse Engineering: A Case Study for GCC Compiler and UML Activity Diagram,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172758607&doi=10.5220%2f0010821700003119&partnerID=40&md5=0c2099577bed87bf90135e13f1da1eab
SCP_7_10,DOI:10.1007/978-3-031-06773-0_34,DSV: Disassembly Soundness Validation Without Assuming a Ground Truth,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131150717&doi=10.1007%2f978-3-031-06773-0_34&partnerID=40&md5=8dd044909eb3960ca83b40c27125e02a
SCP_7_11,DOI:10.46586/tches.v2021.i4.412-446,Lifeline for FPGA protection: Obfuscated cryptography for real-world security,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118419447&doi=10.46586%2ftches.v2021.i4.412-446&partnerID=40&md5=0a4e010680f079dd34b2bfb1ab78f4b9
SCP_7_12,ISSN:03029743,"19th International Conference on Software and Systems Reuse, ICSR 2020",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097820116&partnerID=40&md5=d6456b5b924fbec5dbbe60b6caf2574e
SCP_7_16,DOI:10.1016/j.softx.2023.101370,Kunai: A static analysis framework for Android apps,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151501140&doi=10.1016%2fj.softx.2023.101370&partnerID=40&md5=ace943758598c8a2c6ccfaeecc32b7cd
SCP_7_17,DOI:10.1145/3468264.3468605,DIFFBASE: A differential factbase for effective software evolution management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116229429&doi=10.1145%2f3468264.3468605&partnerID=40&md5=39210b24bb868551d6ba5e3b79636eb0
SCP_7_19,DOI:10.1007/s10664-023-10289-9,Visualising data science workflows to support third-party notebook comprehension: an empirical study,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150940146&doi=10.1007%2fs10664-023-10289-9&partnerID=40&md5=9fdfcf3127f0bfaad7348a08c7970375
SCP_7_20,DOI:10.1007/978-3-031-42592-9_23,A Query Language for Software Architecture Information,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172087958&doi=10.1007%2f978-3-031-42592-9_23&partnerID=40&md5=e424d82ed127d230c5a22a6be613d4e7
SCP_7_21,DOI:10.1109/COMPSAC.2019.00147,VisioTM: A tool for visualizing source code based on topic modeling,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072697103&doi=10.1109%2fCOMPSAC.2019.00147&partnerID=40&md5=90f1a81f8c8922e039965d378b749fb7
SCP_7_22,DOI:10.1587/transinf.2017EDP7221,Evaluation of register number abstraction for enhanced instruction register files,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047984754&doi=10.1587%2ftransinf.2017EDP7221&partnerID=40&md5=02a4ebab34a231f600c38dd2eeb4f814
SCP_7_23,DOI:10.1109/ICSME58846.2023.00059,Parsing Fortran-77 with proprietary extensions,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181534097&doi=10.1109%2fICSME58846.2023.00059&partnerID=40&md5=f86d2bd5d474f57b7cfd8bec7d2cabcb
SCP_7_24,DOI:10.1109/CSR57506.2023.10224930,"New Version, New Answer: Investigating Cybersecurity Static-Analysis Tool Findings",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171779690&doi=10.1109%2fCSR57506.2023.10224930&partnerID=40&md5=ce7ab8fc01a973c11042e0c66e95a06a
SCP_7_27,DOI:10.5220/0006911803280337,Lightweight call-graph construction for multilingual software analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071431378&doi=10.5220%2f0006911803280337&partnerID=40&md5=55f754e0173f2bdbb62d9f0463d5d6e1
SCP_7_30,DOI:10.1145/3195970.3196094,Power-based side-channel instruction-level disassembler,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053676514&doi=10.1145%2f3195970.3196094&partnerID=40&md5=7d6881b284a4134ceded2092de72d6de
SCP_7_31,DOI:10.1007/s10664-022-10161-2,Multi-language design smells: a backstage perspective,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130881188&doi=10.1007%2fs10664-022-10161-2&partnerID=40&md5=605fc732bfcde1e0852b8c8964973d22
SCP_7_33,DOI:10.1016/j.jss.2020.110610,Code smells and refactoring: A tertiary systematic review of challenges and observations,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084281534&doi=10.1016%2fj.jss.2020.110610&partnerID=40&md5=5535225b27a76be0585a492854c82fa2
SCP_7_34,DOI:10.14569/ijacsa.2019.0100536,Visualizing code bad smells,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066732993&doi=10.14569%2fijacsa.2019.0100536&partnerID=40&md5=0f9318567cdd1993753d295f2702a470
SCP_7_36,,On the lack of architectural understanding about implementation models of multifunctional embedded systems in industrial practice; [Zum fehlenden Architekturverstandnis uber Implementierungsmodelle multifunktionaler eingebetteter Systeme in der industriellen Praxis],https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091965976&partnerID=40&md5=202334a7db9d0cbafc157474101e505b
SCP_7_38,DOI:10.1145/3643916.3644438,Immersive Software Archaeology: Collaborative Exploration and Note Taking in Virtual Reality,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85197284794&doi=10.1145%2f3643916.3644438&partnerID=40&md5=78bb71112c70d9984f888a5e107ad05f
SCP_7_40,DOI:10.1109/VISSOFT.2017.17,On the Impact of the Medium in the Effectiveness of 3D Software Visualizations,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042098149&doi=10.1109%2fVISSOFT.2017.17&partnerID=40&md5=b67405d0add2c1fa7a680d79429cc20f
SCP_7_43,DOI:10.1109/COMPSAC.2018.00031,Identifying Supplementary Bug-fix Commits,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055442820&doi=10.1109%2fCOMPSAC.2018.00031&partnerID=40&md5=c0e9dd6e596f7514a92728e3b62b6b68
SCP_7_44,DOI:10.1007/s10515-023-00385-x,Online ontological quality assessment of converted UML class diagrams in SRE,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162119510&doi=10.1007%2fs10515-023-00385-x&partnerID=40&md5=b56b808f208a813a411661d79595d34d
SCP_7_49,DOI:10.1109/TSE.2017.2671865,Measuring the Impact of Code Dependencies on Software Architecture Recovery Techniques,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032433166&doi=10.1109%2fTSE.2017.2671865&partnerID=40&md5=4db7eb5764a6022a18ba1a99cf9ec1bb
SCP_7_50,DOI:10.1007/978-3-319-78813-5_38,ROPOB: Obfuscating binary code via return oriented programming,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045973833&doi=10.1007%2f978-3-319-78813-5_38&partnerID=40&md5=9d0f8aa735029545a53df2fa6f9629eb
SCP_8_1,DOI:10.1109/SYNASC57785.2022.00066,Evaluating the effort of building a Machine Learning model for malware detection from ground zero,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163067768&doi=10.1109%2fSYNASC57785.2022.00066&partnerID=40&md5=b8bfd5305ac25313816d3a379726edb3
SCP_8_2,DOI:10.1007/11752660_5,Formalisation and analysis of the temporal dynamics of conditioning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745836127&doi=10.1007%2f11752660_5&partnerID=40&md5=a1dcee7e0e905c896822ad8669db34b0
SCP_8_3,DOI:10.1145/3635710,SourcererJBF: A Java Build Framework For Large-Scale Compilation,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85191740106&doi=10.1145%2f3635710&partnerID=40&md5=6596584bf206167355675dce8dcc8653
SCP_8_6,DOI:10.1145/1321631.1321665,Pallino: Automation to support regression test selection for cots-based applications,https://www.scopus.com/inward/record.uri?eid=2-s2.0-72849152555&doi=10.1145%2f1321631.1321665&partnerID=40&md5=5f91af43af572f84ea8aeb00b968d179
SCP_8_7,DOI:10.5220/0005670700490053,Archiving programs for the future,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960840418&doi=10.5220%2f0005670700490053&partnerID=40&md5=ecbdccbdaad3e8e7da10f348d2661033
SCP_8_8,DOI:10.1145/3102980.3102990,It's Time to Think about an Operating System for Near Data Processing Architectures,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028014329&doi=10.1145%2f3102980.3102990&partnerID=40&md5=927b06ad4880dd30e3b40e91791dc56a
SCP_8_9,ISSN:21507988,Discovery and enhancement of learning model analysis through semantic process mining,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963594861&partnerID=40&md5=ac8570519376fd0ac694019bc8a14008
SCP_8_10,DOI:10.1145/2151024.2151035,Swift: A register-based JIT compiler for embedded JVMs,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863355694&doi=10.1145%2f2151024.2151035&partnerID=40&md5=0ace6ea808d4a677b262b89926307010
SCP_8_11,DOI:10.1007/s10339-007-0191-x,Formal modeling and analysis of cognitive agent behavior,https://www.scopus.com/inward/record.uri?eid=2-s2.0-48449086958&doi=10.1007%2fs10339-007-0191-x&partnerID=40&md5=4047c3b56d32e2bae85471889625d9ae
SCP_8_12,ISSN:1443458X,Obfuscated malicious executable scanner,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548718159&partnerID=40&md5=a1695306407dd92f63bb43c1fd321d6f
SCP_8_13,DOI:10.1016/j.cogsys.2005.08.001,Formal analysis of trace conditioning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846636393&doi=10.1016%2fj.cogsys.2005.08.001&partnerID=40&md5=aec6bb87649948da738c8bfd549b0b2d
SCP_8_14,DOI:10.1016/j.engappai.2023.106485,"Monolingual, multilingual and cross-lingual code comment classification",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161683645&doi=10.1016%2fj.engappai.2023.106485&partnerID=40&md5=2940d3f58394215179d757c33dcff487
SCP_8_15,DOI:10.1007/s10916-013-9935-6,A meta-composite software development approach for translational research,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874937017&doi=10.1007%2fs10916-013-9935-6&partnerID=40&md5=4d240a21d9c398eab334219680b477a2
SCP_8_16,DOI:10.1016/j.scico.2022.102768,Defending against Return-Oriented Programming attacks based on return instruction using static analysis and binary patch techniques,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124489098&doi=10.1016%2fj.scico.2022.102768&partnerID=40&md5=e88a1e7440237f5c91c2f0f1f70ed945
WOS_1_1,DOI:10.1109/itaic.2019.8785564,SVM-based Instruction Set Identification for Grid Device Firmware,https://www.webofscience.com/wos/woscc/full-record/WOS:000502359500042
WOS_1_2,DOI:10.1109/COMPSAC.2019.10271,Toward Machine Learning based Analyses on Compressed Firmware,https://www.webofscience.com/wos/woscc/full-record/WOS:000538781300097
WOS_1_3,DOI:10.1145/3643916.3644407,TaiE: Function Identification for Monolithic Firmware,https://www.webofscience.com/wos/woscc/full-record/WOS:001254059500040
WOS_1_4,DOI:10.1145/3374664.3375742,ISAdetect: Usable Automated Detection of CPU Architecture and Endianness for Executable Binary Files and Object Code,https://www.webofscience.com/wos/woscc/full-record/WOS:001239371500044
WOS_1_5,DOI:10.1145/3432893,Automatic Vulnerability Detection in Embedded Devices and Firmware: Survey and Layered Taxonomies,https://www.webofscience.com/wos/woscc/full-record/WOS:000644444900022
WOS_1_6,DOI:10.1109/ACCESS.2019.2959089,A Firmware Code Gene Extraction Technology for IoT Terminal,https://www.webofscience.com/wos/woscc/full-record/WOS:000509483800178
WOS_1_7,DOI:10.32604/cmc.2023.035835,Adaptive Emulation Framework for Multi-Architecture IoT Firmware Testing,https://www.webofscience.com/wos/woscc/full-record/WOS:000975791200003
WOS_1_8,DOI:10.1145/2968456.2968463,Fault Injection at Host-Compiled Level with Static Fault Set Reduction for SoC Firmware Robustness Testing,https://www.webofscience.com/wos/woscc/full-record/WOS:000390612700018
WOS_1_9,DOI:10.1155/2021/2666153,Compressed Firmware Classification Based on Extra Trees and Doc2Vec,https://www.webofscience.com/wos/woscc/full-record/WOS:000739152800001
WOS_1_10,DOI:10.1142/S0218126616500687,Low-Power Code Memory Integrity Verification Using Background Cyclic Redundancy Check Calculator Based on Binary Code Inversion Method,https://www.webofscience.com/wos/woscc/full-record/WOS:000377026000003
WOS_1_11,DOI:10.1145/3597926.3598039,ICICLE: A Re-designed Emulator for Grey-Box Firmware Fuzzing,https://www.webofscience.com/wos/woscc/full-record/WOS:001122661400007
WOS_1_12,DOI:10.1109/DSN48063.2020.00053,Hybrid Firmware Analysis for Known Mobile and IoT Security Vulnerabilities,https://www.webofscience.com/wos/woscc/full-record/WOS:000617924900033
WOS_1_13,DOI:10.1109/SP.2015.49,Cross-Architecture Bug Search in Binary Executables,https://www.webofscience.com/wos/woscc/full-record/WOS:000380537900042
WOS_1_14,DOI:10.1109/JIOT.2024.3389014,A Semantics-Based Approach on Binary Function Similarity Detection,https://www.webofscience.com/wos/woscc/full-record/WOS:001277988600026
WOS_1_15,DOI:10.1145/3503222.3507768,One Size Does Not Fit All: Security Hardening of MIPS Embedded Systems via Static Binary Debloating for Shared Libraries,https://www.webofscience.com/wos/woscc/full-record/WOS:000810486300019
WOS_1_16,DOI:10.1145/3578357.3591219,Of Ahead Time: Evaluating Disassembly of Android Apps Compiled to Binary OATs Through the ART,https://www.webofscience.com/wos/woscc/full-record/WOS:001118247800004
WOS_1_18,DOI:10.1145/3037697.3037752,3DGates: An Instruction-Level Energy Analysis and Optimization of 3D Printers,https://www.webofscience.com/wos/woscc/full-record/WOS:000530090400031
WOS_1_21,DOI:10.1109/DSN.2019.00045,Tell Me More Than Just Assembly! Reversing Cyber-physical Execution Semantics of Embedded IoT Controller Software Binaries,https://www.webofscience.com/wos/woscc/full-record/WOS:000568615000030
WOS_1_22,DOI:10.1145/2897937.2911991,INVITED: Specification and Modeling for Systems-on-Chip Security Verification,https://www.webofscience.com/wos/woscc/full-record/WOS:000390302500066
WOS_1_23,DOI:10.1007/978-3-319-62105-0_12,JTR: A Binary Solution for Switch-Case Recovery,https://www.webofscience.com/wos/woscc/full-record/WOS:000440471300015
WOS_1_24,DOI:10.1109/TSE.2022.3187811,A Comprehensive Study on ARM Disassembly Tools,https://www.webofscience.com/wos/woscc/full-record/WOS:000978723600016
WOS_1_25,ISBN:978-1-939133-31-1,DECOMPERSON: How Humans Decompile and What We Can Learn From It,https://www.webofscience.com/wos/woscc/full-record/WOS:000855237504006
WOS_1_26,ISSN:2378-4865,"Cognition Enabled IoT Platform for Industrial IoT Safety, Security and Privacy - The CHARIOT Project",https://www.webofscience.com/wos/woscc/full-record/WOS:000556150300041
WOS_1_27,DOI:10.1002/spy2.448,Exploring security and privacy enhancement technologies in the Internet of Things: A comprehensive review,https://www.webofscience.com/wos/woscc/full-record/WOS:001269120000001
WOS_2_1,DOI:10.1134/S0361768818030064,On the Representation of Results of Binary Code Reverse Engineering,https://www.webofscience.com/wos/woscc/full-record/WOS:000434057800007
WOS_2_2,DOI:10.1145/3551349.3559564,Leveraging Artificial Intelligence on Binary Code Comprehension,https://www.webofscience.com/wos/woscc/full-record/WOS:001062775200145
WOS_2_3,DOI:10.1145/3486860,"A Survey of Binary Code Fingerprinting Approaches: Taxonomy, Methodologies, and Features",https://www.webofscience.com/wos/woscc/full-record/WOS:000886932100019
WOS_2_4,DOI:10.1049/iet-ifs.2013.0137,Random table and hash coding-based binary code obfuscation against stack trace analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:000366830000003
WOS_2_6,DOI:10.1109/TSE.2019.2918326,A Semantics-Based Hybrid Approach on Binary Code Similarity Comparison,https://www.webofscience.com/wos/woscc/full-record/WOS:000660633800009
WOS_2_8,DOI:10.1109/ICPC.2017.22,Binary Code Clone Detection across Architectures and Compiling Configurations,https://www.webofscience.com/wos/woscc/full-record/WOS:000414246900009
WOS_2_9,DOI:10.1109/ICSME.2014.93,Reverse Engineering PL/SQL Legacy Code: An Experience Report,https://www.webofscience.com/wos/woscc/full-record/WOS:000380491700072
WOS_2_10,ISBN:978-1-4799-8469-5,Library Functions Identification in Binary Code by Using Graph Isomorphism Testings,https://www.webofscience.com/wos/woscc/full-record/WOS:000380389500027
WOS_2_11,DOI:10.1002/smr.1733,Identifying functions in binary code with reverse extended control flow graphs,https://www.webofscience.com/wos/woscc/full-record/WOS:000362501600003
WOS_2_12,DOI:10.1145/3196494.3196504,BCD: Decomposing Binary Code Into Components Using Graph-Based Clustering,https://www.webofscience.com/wos/woscc/full-record/WOS:000516620100031
WOS_2_13,DOI:10.1109/TSE.2019.2931000,Finding Substitutable Binary Code By Synthesizing Adapters,https://www.webofscience.com/wos/woscc/full-record/WOS:000684687400006
